CODFILIAL,CHAPA,NOME,FUNCAO,CNES,SECAO,DATAADMISSAO,SITUAÇÃO RM,HORÁRIO,MOTIVOADMISSAO,FILIAL,CARGAMENSAL,CARGASEMANAL,LICINICIO,LICFIM,STATUS,DATADEMISSAO
40,40001374,LISSI EDINBORO,MÉDICO ENDOCRINOLOGISTA - HC,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2014-12-03,Ativo,07:00 - 12:00 - 13:00 - 19:00 (TER),REPOSIÇÃO DE VAGA,40-PENHA,60,12,,,Ativo,
40,40001376,MARGERY BLAVER,MÉDICO ORTOPEDISTA - HC,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-01-06,Ativo,09:00 - 13:00 - 14:00 - 18:00 (SEG. E TER.),ADMISSAO (NÃO UTILIZAR),40-PENHA,90,18,,,Ativo,
40,40001382,KALIE MALLOY,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,CER III PENHA,2015-03-09,Ativo,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,2024-08-02,2024-08-02,Atestado,
40,40001390,TILLY VICK,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-04-13,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,,,Ativo,
40,40001392,BEAU STOKEY,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-06-01,Férias,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-05,2024-09-03,Férias,
40,40001397,EBONEE SUDDDARD,FARMACÊUTICO,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-07-20,Ativo,15:45 - 19:00 - 19:15 - 22:00 (SEG A DOM.) - CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40001398,ANATOL LEGGON,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-08-03,Af.Previdência,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-07-28,2024-08-10,Atestado,
40,40001398,ANATOL LEGGON,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-08-03,Af.Previdência,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-14,2024-08-14,Af.Previdência,
40,40001398,ANATOL LEGGON,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-08-03,Af.Previdência,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-21,2024-08-21,Atestado,
40,40001398,ANATOL LEGGON,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-08-03,Af.Previdência,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-22,,Af.Previdência,
40,40001402,ZEB PETROVSKY,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2013-03-04,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40001404,DARB PALLISER,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,AMA CHÁCARA CRUZEIRO DO SUL,2013-09-02,Ativo,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),COBERTURA DE AFASTADO,40-PENHA,180,36,,,Ativo,
40,40001408,MABLE LERHINAN,ANALISTA ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2014-09-15,Af.Previdência,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-12,2024-08-25,Af.Previdência,
40,40001408,MABLE LERHINAN,ANALISTA ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2014-09-15,Af.Previdência,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-26,2024-08-26,Atestado,
40,40001408,MABLE LERHINAN,ANALISTA ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2014-09-15,Af.Previdência,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-27,,Af.Previdência,
40,40001411,GLENDEN HAWTHORN,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-10-05,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40001412,SLADE EDINBUROUGH,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-10-05,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-01,2024-08-08,Af.Previdência,
40,40001412,SLADE EDINBUROUGH,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-10-05,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-21,2024-08-30,Férias,
40,40001417,CASEY PUTTEN,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-10-26,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001421,FREDERIC POPLAND,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2015-12-07,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-06,2024-08-25,Férias,
40,40001435,BERTHE STORM,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-03-16,Férias,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-20,2024-09-03,Férias,
40,40001438,JEPHTHAH ANTHOINE,MÉDICO GASTROENTEROLOGISTA - HC,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2016-04-05,Ativo,07:00 - 12:00 - 13:00 - 19:00 (TER),ADMISSAO (NÃO UTILIZAR),40-PENHA,60,12,,,Ativo,
40,40001439,LEONTYNE BEEDELL,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2016-04-11,Ativo,"06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA_x000D_
",AUMENTO DE QUADRO,40-PENHA,180,36,,,Ativo,
40,40001443,CORBY WINGEATT,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2015-01-19,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,2024-09-02,2024-09-04,Af.Previdência,
40,40001445,ANIA MOTTLEY,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2009-04-15,Férias,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,2024-08-05,2024-09-03,Férias,
40,40001446,CARLENE GERRELL,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2009-07-17,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,2024-08-23,2024-08-23,Af.Ac.Trabalho,
40,40001452,VINA FERNANDO,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA CHÁCARA CRUZEIRO DO SUL,2016-08-08,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-16,2024-08-17,Af.Previdência,
40,40001456,VIOLANTE PYFFE,SUPERVISOR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2013-04-22,Ativo,06:00 - 11:00 - 12:00 - 18:00 (12X36),TRANSFERÊNCIA,40-PENHA,180,36,,,Ativo,
40,40001459,ROZELLA BROUNE,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,CER III PENHA,2008-10-08,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),TRANSFERÊNCIA,40-PENHA,200,40,2024-07-16,2024-08-14,Férias,
40,40001459,ROZELLA BROUNE,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,CER III PENHA,2008-10-08,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),TRANSFERÊNCIA,40-PENHA,200,40,2024-08-15,2024-08-28,Af.Previdência,
40,40001463,ALMIRE GRAHLMANS,ASSISTENTE SOCIAL,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO FRANCISCO,2015-09-02,Ativo,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),TRANSFERÊNCIA,40-PENHA,150,30,,,Ativo,
40,40001471,ERNESTO MEADEN,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,CER III PENHA,2016-05-09,Ativo,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,150,30,,,Ativo,
40,40001475,AMERY MADGIN,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM SÃO NICOLAU,2002-08-12,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),TRANSFERÊNCIA,40-PENHA,200,40,,,Ativo,
40,40001478,FABE GANDY,SUPERVISOR ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2008-04-08,Ativo,13:00 - 16:00 - 16:15 - 19:15   (SEG A SAB),TRANSFERÊNCIA,40-PENHA,180,36,,,Ativo,
40,40001479,OTHILIE PAMPLING,COORDENADOR DE PAVS,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2016-05-11,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40001487,COB DAINGERFIELD,GERENTE DE INFRAESTRUTURA,NÃO PERTENCE A EQUIPE MÍNIMA,COORDENAÇÃO TÉCNICA ADMINISTRATIVA - SAS,2015-10-07,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,,,Ativo,
40,40001496,NEILA HAMPSTEAD,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2008-10-15,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,,,Ativo,
40,40001501,GERMAIN HUSCROFT,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-03-02,Licença s/venc,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2020-04-07,,Licença s/venc,
40,40001503,LEODORA LE CLERCQ,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,CAPS ALCOOL E DROGAS II CANGAIBA,2016-03-01,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40001505,CHANDA JEFFRESS,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-03-02,Ativo,18:00 - 00:00 - 01:00 - 06:00 (ESCALA 12X36),AUMENTO DE QUADRO,40-PENHA,180,36,,,Ativo,
40,40001509,RAPHAELA DOMEL,TÉCNICO DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS JARDIM MARINGÁ,2016-03-07,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,2024-08-21,2024-09-03,Atestado,
40,40001510,CARLYE WILSONE,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-03-11,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40001515,NEALSON RAMSBY,MÉDICO OFTALMOLOGISTA - HC,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2014-09-16,Ativo,"12:45 - 16:00 - 16:15 - 19:00 (SEX) / 07:00 - 12:00 - 13:00 - 19:00 (SAB)_x000D_
",REPOSIÇÃO DE VAGA,40-PENHA,91,18,,,Ativo,
40,40001530,FRANCESCA DOSDILL,MÉDICO OTORRINOLARINGOLOGISTA - HC,PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2016-06-01,Ativo,"07:00 - 11:00 - 12:00 - 16:00 (SEG) / 07:00 - 11:00 - 12:00 - 13:15:00 (QUA)_x000D_
",AUMENTO DE QUADRO,40-PENHA,70,14,,,Ativo,
40,40001531,TORIE MENZIES,MÉDICO CLÍNICO GERAL,PERTENCE A EQUIPE MÍNIMA,EMAD CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2016-06-02,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,200,40,,,Ativo,
40,40001547,TRACY TAVINOR,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-06-20,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-01,2024-08-01,Af.Previdência,
40,40001547,TRACY TAVINOR,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-06-20,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-11,2024-08-11,Atestado,
40,40001547,TRACY TAVINOR,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-06-20,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-19,2024-08-19,Atestado,
40,40001558,KENTON ALISHONER,TÉCNICO FARMÁCIA,NÃO PERTENCE A EQUIPE MÍNIMA,AMA VILA SILVIA,2016-07-04,Ativo,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40001560,BARNABAS BOC,MÉDICO GINECOLOGISTA,PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2011-08-01,Ativo,11:30 - 13:00 - 13:15 - 16:45 (SEG A QUI),REPOSIÇÃO DE VAGA,40-PENHA,100,20,,,Ativo,
40,40001561,KYLA KONIG,FISIOTERAPEUTA,PERTENCE A EQUIPE MÍNIMA,EMAD CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2010-01-18,Ativo,07:30 - 10:00 - 10:15 - 13:45 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,150,30,,,Ativo,
40,40001562,BORD CROYSER,ENFERMEIRO ESF,PERTENCE A EQUIPE MÍNIMA,UBS VILA ESPERANÇA - DR. CASSIO BITTENCOURT FILHO,2016-07-04,Licença Mater.,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-01,2025-05-27,Atestado,
40,40001565,CORNY SHENFISH,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS JARDIM MARINGÁ,2016-07-04,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-22,2024-08-26,Af.Previdência,
40,40001589,BOBBY CREPEL,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,UBS CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2016-08-15,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-31,2024-08-14,Férias,
40,40001593,VALERYE FRIGOT,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2016-09-05,Demitido,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,,,Demitidos,19/08/2024
40,40001593,VALERYE FRIGOT,ENFERMEIRO,PERTENCE A EQUIPE MÍNIMA,AMA JARDIM NORDESTE - 24 HS,2016-09-05,Demitido,07:00 - 12:00 - 13:00 - 19:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,2024-08-15,2024-08-15,Atestado,
40,40001600,JULIANN ROOKEBY,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-09-05,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-18,2024-08-18,Atestado,
40,40001600,JULIANN ROOKEBY,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-09-05,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,2024-08-26,2024-08-29,Atestado,
40,40001601,UTA RIMBAULT,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,2009-03-18,Ativo,07:30 - 12:00 - 13:00 - 16:30 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,2024-08-27,2024-08-27,Af.Previdência,
40,40001601,UTA RIMBAULT,ASSISTENTE ADMINISTRATIVO,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,2009-03-18,Ativo,07:30 - 12:00 - 13:00 - 16:30 (SEG A SEX),ADMISSAO (NÃO UTILIZAR),40-PENHA,200,40,2024-08-28,2024-08-28,Af.Previdência,
40,40001604,TULLEY DAHMKE,FARMACÊUTICO,NÃO PERTENCE A EQUIPE MÍNIMA,UBS JARDIM MARINGÁ,2016-09-05,Af.Previdência,14:00 - 16:00 - 16:15 - 20:15 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,150,30,2023-10-16,,Af.Previdência,
40,40001605,EDVARD TRIMME,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,2016-09-05,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001615,ALEXANDRO OWNSWORTH,AUXILIAR DE ENFERMAGEM,NÃO PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-09-05,Ativo,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),AUMENTO DE QUADRO,40-PENHA,150,30,2024-08-16,2024-08-16,Af.Previdência,
40,40001616,BARYRAM GROSVENER,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS CHÁCARA CRUZEIRO DO SUL,2016-09-05,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40001625,ALLISSA BLOWES,OFICINEIRO,PERTENCE A EQUIPE MÍNIMA,CAPS ADULTO III VILA MATILDE,2016-09-05,Ativo,13:00 - 17:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,100,20,,,Ativo,
40,40001637,NAP CHESWORTH,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2016-09-06,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40001657,HARDY KLAIN,ACOMPANHANTE COMUNITÁRIO - SRT,PERTENCE A EQUIPE MÍNIMA,SRT PENHA - MISTA,2016-09-19,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),AUMENTO DE QUADRO,40-PENHA,180,36,,,Ativo,
40,40001658,LARA DUHIG,ACOMPANHANTE COMUNITÁRIO - SRT,PERTENCE A EQUIPE MÍNIMA,SRT PENHA - MISTA,2016-09-19,Ativo,18:00 - 00:00 - 01:00 - 06:00 (ESCALA 12X36),AUMENTO DE QUADRO,40-PENHA,180,36,,,Ativo,
40,40001666,ANNALEE GIEREK,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS A. E. DE CARVALHO,2016-10-03,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-02,2024-08-02,Af.Previdência,
40,40001666,ANNALEE GIEREK,DENTISTA CLÍNICO,PERTENCE A EQUIPE MÍNIMA,UBS A. E. DE CARVALHO,2016-10-03,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-08-21,2024-08-21,Atestado,
40,40001672,MAURIZIO PLUMB,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,HOSPITAL DIA PENHA,2016-10-03,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001675,ADELHEID STEANYNG,MÉDICO PEDIATRA,PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-10-03,Ativo,12:45 - 16:00 - 16:15 - 18:00 (SEG. Á QUI.),REPOSIÇÃO DE VAGA,40-PENHA,100,20,,,Ativo,
40,40001677,CYNDIE BAIRNSFATHER,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS PADRE MANOEL DA NÓBREGA,2016-10-03,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001693,DAREN THORMWELL,FARMACÊUTICO,NÃO PERTENCE A EQUIPE MÍNIMA,UBS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-10-11,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001694,ALFREDO FAIRCLIFF,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA 24HS ENGENHEIRO GOULART - DR. JOSÉ PIRES,2016-10-17,Ativo,19:00 - 01:00 - 02:00 - 07:00 (12X36),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
40,40001701,LILA EMES,ENFERMEIRO,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA MATILDE,2016-11-01,Ativo,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),COBERTURA DE AFASTADO,40-PENHA,200,40,,,Ativo,
40,40001705,TIMMY LAMBLOT,ENFERMEIRO ESPECIALISTA,PERTENCE A EQUIPE MÍNIMA,CONSULTÓRIO DE RUA - CANGAÍBA - DR. CARLOS GENTILE DE MELLO,2016-11-01,Ativo,07:00 11:00 12:00 16:00 - CONFORME ESCALA,REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001710,WILLETTA METHLEY,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2016-11-01,Af.Previdência,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2019-03-26,,Af.Previdência,
40,40001714,ANGY MCCLIFFERTY,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,UBS VILA SILVIA,2016-11-21,Ativo,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001721,VASSILY CARELESS,PSICÓLOGO,NÃO PERTENCE A EQUIPE MÍNIMA,CER III PENHA,2016-12-05,Ativo,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,2024-07-15,2024-08-03,Férias,
40,40001724,WAY DIBNAH,AGENTE COMUNITÁRIO DE SAÚDE,PERTENCE A EQUIPE MÍNIMA,UBS DR. ANTONIO P. F. VILALLOBO,2016-12-05,Ativo,08:00 - 12:00 - 13:00 - 17:00  (SEG A SEX),REPOSIÇÃO DE VAGA,40-PENHA,200,40,,,Ativo,
40,40001726,HOBARD BURNITT,AUXILIAR ADMINISTRATIVO II,NÃO PERTENCE A EQUIPE MÍNIMA,AMA VILA SILVIA,2016-12-12,Ativo,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),REPOSIÇÃO DE VAGA,40-PENHA,180,36,,,Ativo,
