rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,LEGAL_ABSENCES
2787806,UBS JARDIM SAO NICOLAU,RITCHIE MOREINIS,AGENTE COMUNITARIO DE SAUDE,2018-03-19,,40002113,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 03/09/2024
2787806,UBS JARDIM SAO NICOLAU,REGINE MCGHIE,AGENTE COMUNITARIO DE SAUDE,2018-03-19,,40002114,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2751933,HOSPITAL DIA PENHA,ANATOLLO BRAYBROOKS,TECNICO DE ENFERMAGEM,2018-04-02,,40002120,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
2751933,HOSPITAL DIA PENHA,KIT PURPLE,ENFERMEIRO,2018-04-03,,40002128,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,Atestado: 06/08/2024 | Atestado: 29/08/2024 a 30/08/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,MACE RIEPL,SUPERVISOR DE ENFERMAGEM,2018-04-02,,40002132,18:00 - 00:00 - 01:00 - 06:00 (ESCALA 12X36),36,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,TOBEY LINAY,AUXILIAR DE ENFERMAGEM,2018-04-09,,40002146,06:30 - 10:00 - 10:15 - 12:45 (SEG A SEX),30,Ativo,Férias: 29/07/2024 a 12/08/2024
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,KRISTO GROUVEL,ENFERMEIRO,2018-04-09,,40002153,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),40,Af.Previdência,Licença Mater.: 05/05/2024 a 01/09/2024
2787776,UBS JARDIM SAO FRANCISCO,ALLINA SOBEY,AUXILIAR ADMINISTRATIVO,2018-04-16,,40002171,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2787776,UBS JARDIM SAO FRANCISCO,KEVINA JOSIAH,AGENTE DE PROMOCAO AMBIENTAL,2018-04-16,,40002180,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,Licença Mater.: 13/05/2024 a 08/03/2025
2042827,AMA JARDIM NORDESTE - 24 HS,DELBERT CLAVERING,AUXILIAR DE ENFERMAGEM,2018-04-16,,40002190,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 01/08/2024 | Atestado: 17/08/2024
2787032,UBS ENGENHEIRO TRINDADE,ADRIEN PENMAN,AUXILIAR ADMINISTRATIVO,2018-04-16,,40002196,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Atestado: 01/08/2024 a 06/08/2024 | Af.Previdência: A partir de 07/08/2024
2042827,AMA JARDIM NORDESTE - 24 HS,BLAIR RENZO,AUXILIAR ADMINISTRATIVO,2018-04-16,,40002197,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2788888,UBS EMILIO SANTIAGO,ANA MURRAY,AUXILIAR ADMINISTRATIVO,2016-05-02,,40002199,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 02/09/2024 a 06/09/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,PAGE WAYON,AUXILIAR DE ENFERMAGEM,2018-04-23,,40002205,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 28/08/2024
2751933,HOSPITAL DIA PENHA,LAUGHTON NEARS,FARMACEUTICO,2018-04-16,,40002207,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,Atestado: 30/08/2024 a 02/09/2024
3304566,UAA - MASCULINA PENHA,BRADAN IBBESON,TECNICO EM DEPENDENCIA QUIMICA,2018-05-02,,40002210,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2786753,UBS DR. ANTONIO P. F. VILALLOBO,ESTELLE CUSSONS,AGENTE COMUNITARIO DE SAUDE,2018-05-02,,40002218,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,
2786753,UBS DR. ANTONIO P. F. VILALLOBO,CLERKCLAUDE HORLEY,AGENTE COMUNITARIO DE SAUDE,2018-05-02,,40002219,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,
2786753,UBS DR. ANTONIO P. F. VILALLOBO,STEPHANI BOURDAS,AGENTE COMUNITARIO DE SAUDE,2018-05-07,,40002220,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,Férias: 14/08/2024 a 02/09/2024
2786753,UBS DR. ANTONIO P. F. VILALLOBO,EVALEEN DELCASTEL,AGENTE COMUNITARIO DE SAUDE,2018-05-02,,40002222,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,DARREL BENN,AUXILIAR ADMINISTRATIVO,2018-05-02,,40002233,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 09/08/2024 | Atestado: 25/08/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,VIVIYAN SONES,ENFERMEIRO,2018-05-02,,40002234,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Férias: 28/08/2024 a 06/09/2024
2786729,UBS A. E. DE CARVALHO,CORY CASTAGNETO,AGENTE COMUNITARIO DE SAUDE,2018-05-02,,40002236,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,KENDAL TIMMS,AUXILIAR DE ENFERMAGEM,2018-05-14,,40002240,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Férias: 06/08/2024 a 04/09/2024
7270941,EMAD / EMAP JARDIM MARINGA,ODILIA CUXSON,FISIOTERAPEUTA,2018-05-07,,40002244,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,Atestado: 02/08/2024 a 03/08/2024 | Atestado: 05/08/2024 | Atestado: 08/08/2024 | Atestado: 12/08/2024 a 13/08/2024 | Atestado: 23/08/2024
6592899,UBS VILA SILVIA,MEGGIE BRIARS,AUXILIAR DE SAUDE BUCAL,2018-05-14,,40002250,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Af.Previdência,Licença Mater.: 18/07/2024 a 13/05/2025
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,CARMINE CHALLINER,AUXILIAR ADMINISTRATIVO,2018-05-14,,40002251,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2786753,UBS DR. ANTONIO P. F. VILALLOBO,JOHNNIE GREW,ENFERMEIRO ESF,2018-05-21,,40002261,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Af.Previdência,Af.Previdência: A partir de 02/11/2022
7641974,CER III PENHA,PEBROOK GIDNEY,MEDICO FISIATRA,2018-06-06,,40002271,QUA - 07:00 11:00 12:00 16:00/ QUI E SEX - 07:00 10:00 10:15 13:15,20,Af.Previdência,Licença Mater.: 26/04/2024 a 26/10/2024
2751933,HOSPITAL DIA PENHA,LURETTE WRIGGLESWORTH,TECNICO DE ENFERMAGEM,2018-06-04,,40002272,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,Atestado: 20/08/2024 a 24/08/2024
7270941,EMAD / EMAP JARDIM MARINGA,CHRISSY KENNINGHAM,ASSISTENTE SOCIAL,2018-06-04,,40002276,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,
7270941,UBS JARDIM MARINGA,FITZ GEIKIE,ENFERMEIRO ESF,2018-06-11,,40002280,06:45 - 11:00 - 12:00 - 15:45 (SEG A SEX),40,Af.Previdência,Licença Mater.: 25/07/2024 a 20/05/2025
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,ASHLIE DUTTERIDGE,AUXILIAR DE ENFERMAGEM,2018-06-04,,40002281,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),36,Ativo,Férias: 17/07/2024 a 15/08/2024 | Atestado: 26/08/2024 a 27/08/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,MIRA EISIKOWITZ,AUXILIAR DE SAUDE BUCAL,2018-07-03,,40002284,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 23/08/2024 a 27/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,DRONA BREDDY,TECNICO FARMACIA,2018-06-11,,40002286,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,GARIK PAYLEY,EDUCADOR FISICO,2018-06-18,,40002291,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 05/08/2024 a 03/09/2024
2029626,SRT PENHA - MISTA,HEW LAWLING,ACOMPANHANTE COMUNITARIO,2018-07-03,,40002294,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Férias: 20/07/2024 a 03/08/2024
2786753,UBS DR. ANTONIO P. F. VILALLOBO,BLITHE MCILWRATH,AUXILIAR ADMINISTRATIVO,2018-06-11,,40002297,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,Atestado: 13/08/2024 a 14/08/2024 | Férias: 19/08/2024 a 02/09/2024
2751933,HOSPITAL DIA PENHA,DARLENE BONCOEUR,ENFERMEIRO,2018-07-03,,40002308,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
3304566,UAA - MASCULINA PENHA,HENRIETTE RYVES,AGENTE REDUTOR DE DANOS,2018-07-16,,40002321,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,ISIDOR ORMOND,AUXILIAR DE ENFERMAGEM,2018-07-16,,40002322,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,RAFFERTY WHITWHAM,AUXILIAR DE ENFERMAGEM,2018-07-16,,40002324,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Af.Previdência,Af.Previdência: A partir de 30/11/2020
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,HENRIK QUELCH,AUXILIAR DE ENFERMAGEM,2018-07-23,,40002338,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),36,Ativo,
2789043,UBS VILA MATILDE,COBBY SHEIRLAW,MEDICO GINECOLOGISTA,2018-07-24,,40002339,07:00 - 10:00 - 10:15 - 12:15 (TER E QUA E QUI),15,Ativo,
2787032,UBS ENGENHEIRO TRINDADE,ADHAM BLUNSEN,AUXILIAR DE ENFERMAGEM,2018-10-22,,40002340,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,CINNAMON MERRINGTON,AUXILIAR ADMINISTRATIVO,2018-08-06,,40002346,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,Férias: 06/08/2024 a 04/09/2024
2029626,CAPS ADULTO III VILA MATILDE,ANNMARIA HANDMORE,AUXILIAR DE ENFERMAGEM,2018-08-06,,40002355,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,KERIANNE MURROW,AUXILIAR DE ENFERMAGEM,2018-08-06,,40002359,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Férias: 22/08/2024 a 05/09/2024
2029626,CAPS ADULTO III VILA MATILDE,MURRAY BUSK,AUXILIAR DE ENFERMAGEM,2018-08-06,,40002360,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,MARI ABRAHIM,AUXILIAR ADMINISTRATIVO,2018-08-06,,40002366,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,SHEFFY MACGINLAY,ENFERMEIRO,2018-08-07,,40002368,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
2788888,UBS EMILIO SANTIAGO,BRANTLEY DREWERY,DENTISTA CLINICO,2018-08-13,,40002373,07:00 - 11:00 (SEG A SEX),20,Ativo,Férias: 22/07/2024 a 05/08/2024 | Atestado: 02/09/2024 a 04/09/2024
2029626,CAPS ADULTO III VILA MATILDE,FRASER MUSTILL,ENFERMEIRO,2018-08-09,,40002381,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2029626,CAPS ADULTO III VILA MATILDE,BRANA STECKINGS,ENFERMEIRO,2016-05-02,,40002385,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Férias: 05/08/2024 a 19/08/2024
2787806,UBS JARDIM SAO NICOLAU,BRINA OAKS,AGENTE COMUNITARIO DE SAUDE,2018-08-20,,40002389,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787776,UBS JARDIM SAO FRANCISCO,INGER BUDDOCK,AGENTE COMUNITARIO DE SAUDE,2018-08-20,,40002391,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SHANDEIGH SAMMARS,TECNICO FARMACIA,2018-08-20,,40002394,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2787806,UBS JARDIM SAO NICOLAU,HUSAIN KLIMOCHKIN,AGENTE COMUNITARIO DE SAUDE,2018-08-20,,40002395,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,MYCA TYREMAN,TECNICO DE ENFERMAGEM,2018-09-10,,40002402,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
7270941,UBS JARDIM MARINGA,LAMMOND LINCEY,AGENTE COMUNITARIO DE SAUDE,2018-09-10,,40002406,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2786729,UBS A. E. DE CARVALHO,NOELLYN CUTMORE,AGENTE COMUNITARIO DE SAUDE,2018-09-10,,40002407,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,VALERY DANKERSLEY,TECNICO EM SAUDE BUCAL,2018-09-10,,40002417,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Af.Previdência: A partir de 02/06/2024
7270941,UBS JARDIM MARINGA,SHELLEY GAULT,AUXILIAR ADMINISTRATIVO,2018-09-24,,40002431,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2042827,AMA JARDIM NORDESTE - 24 HS,PIETRA HORSBURGH,TECNICO FARMACIA,2018-09-24,,40002433,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2027070,UBS PADRE MANOEL DA NOBREGA,CARMEN MULLENGER,AUXILIAR ADMINISTRATIVO,2018-09-24,,40002435,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
6592899,UBS VILA SILVIA,IVY JEPP,AUXILIAR ADMINISTRATIVO,2018-09-24,,40002436,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,Atestado: 13/08/2024 a 16/08/2024
6592899,UBS VILA SILVIA,PRISSIE SABINE,AUXILIAR DE ENFERMAGEM,2018-09-25,,40002439,06:30 - 10:00 - 10:15 - 12:45 (SEG A SAB),36,Af.Previdência,Af.Previdência: A partir de 04/03/2024
4049926,UBS JOSE DE ANCHIETA,DELILA WESTERMAN,DENTISTA CLINICO,2018-10-01,,40002445,07:00 - 11:00 (SEG A SEX),20,Ativo,Férias: 26/08/2024 a 14/09/2024
2787776,UBS JARDIM SAO FRANCISCO,DANYETTE PUTTERGILL,AUXILIAR ADMINISTRATIVO,2018-10-08,,40002454,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2751933,HOSPITAL DIA PENHA,CLEMENS BULCROFT,AUXILIAR ADMINISTRATIVO,2018-10-08,,40002459,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2027070,AMA PADRE MANOEL DA NOBREGA,BERNETE IZAAC,ENFERMEIRO,2016-05-23,,40002463,06:45 - 10:00 - 10:15 - 13:00 (SEG A SAB),36,Ativo,
4049926,UBS JOSE DE ANCHIETA,IGOR JARRAD,TECNICO FARMACIA,2018-10-15,,40002466,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Licença Mater.: 07/05/2024 a 03/09/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,CATHY LETHBURY,TECNICO FARMACIA,2018-10-15,,40002471,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 16/08/2024 | Atestado: 26/08/2024 a 30/08/2024 | Atestado: 02/09/2024 a 06/09/2024
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,STANDFORD FARQUAR,ENFERMEIRO,2018-10-22,,40002473,07:00 - 12:00 - 13:00 - 19:00 (12X36),36,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,SUNSHINE ANGLISH,GERENTE DE UNIDADE DE SAUDE,2018-10-22,,40002476,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
6387640,CAPS INFANTO-JUVENIL III PENHA,BRENDAN MACLEESE,AUXILIAR ADMINISTRATIVO,2018-10-22,,40002477,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
5268125,AMA MAURICE PATE,EVITA KNOWLDEN,AUXILIAR DE ENFERMAGEM,2009-08-12,,40002480,06:45 - 10:00 - 10:15 - 13:00 (SEG A SAB),36,Af.Previdência,Atestado: 31/07/2024 a 06/08/2024 | Af.Previdência: A partir de 07/08/2024
6592899,UBS VILA SILVIA,JARROD BROADY,AUXILIAR ADMINISTRATIVO,2018-11-05,,40002483,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,Férias: 03/07/2024 a 01/08/2024 | Atestado: 02/09/2024
2752328,UBS PARQUE ARTHUR ALVIM,PAOLA SWEATING,AUXILIAR ADMINISTRATIVO,2018-11-05,,40002484,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
2752328,UBS PARQUE ARTHUR ALVIM,ARLANA DOBKIN,AUXILIAR ADMINISTRATIVO,2018-11-12,,40002490,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,LARK TOME,ASSISTENTE SOCIAL,2018-11-12,,40002499,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Atestado: 21/08/2024 a 23/08/2024 | Atestado: 27/08/2024 a 30/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,DEMOTT RAZOUX,ENFERMEIRO,2018-11-12,,40002501,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 30/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,LEO LINCKE,ENFERMEIRO,2018-11-12,,40002505,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,PERLA MARSDEN,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002512,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,NELLY MACCOLL,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002513,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 30/07/2024 a 02/08/2024 | Férias: 19/08/2024 a 17/09/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,CHEREY ALBINSON,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002514,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 03/09/2024 a 06/09/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,JEREMIAS STIT,AUXILIAR DE ENFERMAGEM,2018-11-13,,40002519,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,JOICE MCGAHY,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002521,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 01/08/2024 a 02/08/2024 | Atestado: 22/08/2024 a 28/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,MERCIE SWINBURNE,ENFERMEIRO,2018-11-12,,40002524,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 02/08/2024 | Atestado: 05/08/2024 a 14/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,MIRELLE POLAND,ENFERMEIRO,2018-11-13,,40002525,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,ALLEEN PENTICOOT,AUXILIAR DE ENFERMAGEM,2018-11-12,,40002527,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 04/09/2024
6592899,UBS VILA SILVIA,ADELAIDA GREGAN,AUXILIAR ADMINISTRATIVO,2018-11-13,,40002532,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
7641974,CER III PENHA,DEIDRE ELFE,FISIOTERAPEUTA,2018-11-13,,40002533,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Férias: 22/07/2024 a 05/08/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,KEENAN COLLINGRIDGE,AGENTE DE PROMOCAO AMBIENTAL,2018-11-13,,40002536,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 12/08/2024 a 14/08/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,MALCOLM DOWDNEY,ENFERMEIRO ESF,2018-11-13,,40002539,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,Licença Mater.: 22/01/2024 a 16/11/2024
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ZEKE SKEATS,AUXILIAR ADMINISTRATIVO,2018-11-21,,40002541,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,Atestado: 09/08/2024 | Atestado: 12/08/2024 a 13/08/2024 | Atestado: 26/08/2024 a 30/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,KRISTOPHER LEESE,AUXILIAR DE ENFERMAGEM,2018-11-21,,40002543,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,Atestado: 01/09/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,ROW WINSPIRE,ENFERMEIRO ESF,2018-11-21,,40002547,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,Atestado: 14/08/2024 a 20/08/2024
3304566,CAPS ALCOOL E DROGAS III PENHA,HELYN CROCUMBE,OFICINEIRO,2019-01-07,,40002550,13:00 - 16:00 - 16:15 - 19:15 (SEG A SEX),30,Ativo,
2788861,UBS VILA ESPERANCA - CASSIO B. (PAI),DEDRA HACCLETON,ACOMPANHANTE COMUNITARIO,2018-12-03,,40002559,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,DUGALD MCGRADY,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002562,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,RIK WORSHALL,AGENTE COMUNITARIO DE SAUDE,2018-12-05,,40002563,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 06/08/2024 a 07/08/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,EBBA WRINCH,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002567,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,GERRIE WILKISSON,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002568,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,Af.Previdência: A partir de 19/06/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,LISSY LE MARCHANT,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002571,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 14/08/2024 a 16/08/2024 | Atestado: 29/08/2024 a 30/08/2024
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,OTHILIE RAOUX,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002573,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,
2787806,UBS JARDIM SAO NICOLAU,CONSTANCY PELZER,AGENTE COMUNITARIO DE SAUDE,2018-12-05,,40002580,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,Atestado: 16/08/2024
2786923,UBS CIDADE PATRIARCA,HUBERTO MACNAB,AUXILIAR ADMINISTRATIVO,2018-12-10,,40002585,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,
6194990,AMA CHACARA CRUZEIRO DO SUL,MYRANDA BEDLINGTON,AUXILIAR ADMINISTRATIVO,2018-12-17,,40002587,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Af.Previdência,Af.Previdência: A partir de 15/06/2024
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,PERRINE TRUTER,DENTISTA CLINICO,2018-12-17,,40002591,07:00 - 11:00 (SEG A SEX),20,Ativo,
3304566,CAPS ALCOOL E DROGAS III PENHA,CLOE JENK,PSICOLOGO,2018-12-26,,40002623,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ETHELRED QUSKLAY,ASSISTENTE SOCIAL,2018-12-26,,40002628,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,Atestado: 30/07/2024 a 01/08/2024 | Atestado: 05/08/2024 | Atestado: 16/08/2024 a 17/08/2024 | Atestado: 28/08/2024 | Atestado: 02/09/2024 a 09/09/2024
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,KIEL ST. QUEINTAIN,FARMACEUTICO,2018-12-26,,40002630,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,
6387640,CAPS INFANTO-JUVENIL III PENHA,MELISENT BICHENO,ENFERMEIRO,2018-12-26,,40002634,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,
