rel_2141_CNES,rel_2141_UNIDADE,rel_2141_NOME,rel_2141_CARGO,rel_2141_DT_ADMISSAO,rel_2141_DT_DEMISSAO,rel_2141_prof_ID,rel_2141_HORARIO,rel_2141_JORNADA,rel_2141_STATUS,rel_2141_LICINICIO,rel_2141_LICFIM,rel_2141_AUSENCIA
6592899,UBS VILA SILVIA,JARROD BROADY,AUXILIAR ADMINISTRATIVO,2018-11-05,,40002483,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,2024-09-02,2024-09-02,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,LARK TOME,ASSISTENTE SOCIAL,2018-11-12,,40002499,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-21,2024-08-21,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,LARK TOME,ASSISTENTE SOCIAL,2018-11-12,,40002499,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-22,2024-08-23,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,LARK TOME,ASSISTENTE SOCIAL,2018-11-12,,40002499,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-27,2024-08-29,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,LARK TOME,ASSISTENTE SOCIAL,2018-11-12,,40002499,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-30,2024-08-30,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,DEMOTT RAZOUX,ENFERMEIRO,2018-11-12,,40002501,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-30,2024-08-30,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,NELLY MACCOLL,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002513,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-07-30,2024-08-02,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,NELLY MACCOLL,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002513,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-19,2024-09-17,Férias
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,CHEREY ALBINSON,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002514,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-09-03,2024-09-06,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,JOICE MCGAHY,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002521,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-01,2024-08-02,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,JOICE MCGAHY,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002521,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-22,2024-08-22,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,JOICE MCGAHY,AGENTE COMUNITARIO DE SAUDE,2018-11-12,,40002521,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-23,2024-08-28,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,MERCIE SWINBURNE,ENFERMEIRO,2018-11-12,,40002524,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-02,2024-08-02,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,MERCIE SWINBURNE,ENFERMEIRO,2018-11-12,,40002524,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-05,2024-08-14,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,ALLEEN PENTICOOT,AUXILIAR DE ENFERMAGEM,2018-11-12,,40002527,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-09-04,2024-09-04,Atestado
7641974,CER III PENHA,DEIDRE ELFE,FISIOTERAPEUTA,2018-11-13,,40002533,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-07-22,2024-08-05,Férias
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,KEENAN COLLINGRIDGE,AGENTE DE PROMOCAO AMBIENTAL,2018-11-13,,40002536,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-14,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,MALCOLM DOWDNEY,ENFERMEIRO ESF,2018-11-13,,40002539,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,2024-01-22,2024-11-16,Licença Mater.
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ZEKE SKEATS,AUXILIAR ADMINISTRATIVO,2018-11-21,,40002541,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-09,2024-08-09,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ZEKE SKEATS,AUXILIAR ADMINISTRATIVO,2018-11-21,,40002541,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-13,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,ZEKE SKEATS,AUXILIAR ADMINISTRATIVO,2018-11-21,,40002541,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-26,2024-08-30,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,KRISTOPHER LEESE,AUXILIAR DE ENFERMAGEM,2018-11-21,,40002543,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-09-01,2024-09-01,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,ROW WINSPIRE,ENFERMEIRO ESF,2018-11-21,,40002547,09:00 - 13:00 - 14:00 - 18:00 (SEG A SEX),40,Ativo,2024-08-14,2024-08-20,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,RIK WORSHALL,AGENTE COMUNITARIO DE SAUDE,2018-12-05,,40002563,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-06,2024-08-07,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,GERRIE WILKISSON,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002568,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,2024-06-19,,Af.Previdência
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,LISSY LE MARCHANT,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002571,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-14,2024-08-16,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,LISSY LE MARCHANT,AGENTE COMUNITARIO DE SAUDE,2018-12-03,,40002571,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-29,2024-08-30,Atestado
2787806,UBS JARDIM SAO NICOLAU,CONSTANCY PELZER,AGENTE COMUNITARIO DE SAUDE,2018-12-05,,40002580,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-16,2024-08-16,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,MYRANDA BEDLINGTON,AUXILIAR ADMINISTRATIVO,2018-12-17,,40002587,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Af.Previdência,2024-06-15,,Af.Previdência
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ETHELRED QUSKLAY,ASSISTENTE SOCIAL,2018-12-26,,40002628,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-07-30,2024-08-01,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ETHELRED QUSKLAY,ASSISTENTE SOCIAL,2018-12-26,,40002628,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-05,2024-08-05,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ETHELRED QUSKLAY,ASSISTENTE SOCIAL,2018-12-26,,40002628,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-16,2024-08-17,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ETHELRED QUSKLAY,ASSISTENTE SOCIAL,2018-12-26,,40002628,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-28,2024-08-28,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,ETHELRED QUSKLAY,ASSISTENTE SOCIAL,2018-12-26,,40002628,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-09-02,2024-09-09,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-06,2024-08-07,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-19,2024-08-19,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-20,2024-08-21,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-22,2024-08-23,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-26,2024-08-27,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-29,2024-08-29,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,STEVIE COGHLIN,AUXILIAR DE ENFERMAGEM,2019-01-14,,40002637,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-09-02,2024-09-04,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,ANNMARIE SEMBER,GERENTE DE UNIDADE DE SAUDE,2019-01-07,,40002639,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-07-29,2024-08-12,Férias
2786923,UBS CIDADE PATRIARCA,LAURENCE BOWSKILL,GERENTE DE UNIDADE DE SAUDE,2010-05-05,,40002667,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-19,2024-09-07,Férias
2042827,AMA JARDIM NORDESTE - 24 HS,BLISS KAIRNS,ENFERMEIRO,2019-02-04,,40002682,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-31,2024-09-02,Atestado
9688463,CAPS ALCOOL E DROGAS II CANGAIBA,FLORRY REPP,AGENTE REDUTOR DE DANOS,2019-02-04,,40002690,09:00 - 13:00 (SEG A SEX),20,Ativo,2024-08-14,2024-08-15,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,JUD FROSTDICKE,ASSISTENTE ADMINISTRATIVO,2019-02-04,,40002698,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-07-22,2024-08-10,Férias
2029626,CAPS ADULTO III VILA MATILDE,KANDACE GRISSETT,ENFERMEIRO,2019-02-18,,40002715,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-05,2024-08-07,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,MARCIA RAUBHEIM,AUXILIAR ADMINISTRATIVO,2019-02-18,,40002723,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,2024-08-15,2024-08-16,Atestado
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,ADDIE RUDOLF,AUXILIAR DE ENFERMAGEM,2019-02-18,,40002724,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-07-15,2024-08-13,Férias
3304566,UAA - MASCULINA PENHA,MARTELLE HOOBAN,AGENTE REDUTOR DE DANOS,2019-03-11,,40002725,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-12,2024-08-13,Atestado
7270941,UBS JARDIM MARINGA,CHIQUIA MCKEURTAN,AGENTE COMUNITARIO DE SAUDE,2019-03-11,,40002727,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-15,2024-08-29,Férias
3304566,CAPS ALCOOL E DROGAS III PENHA,EADA DAW,ENFERMEIRO,2019-03-11,,40002732,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-09,2024-08-09,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,EADA DAW,ENFERMEIRO,2019-03-11,,40002732,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-21,2024-08-21,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,BREAR OFFENER,ENFERMEIRO,2019-03-18,,40002735,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-19,2024-08-20,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,BREAR OFFENER,ENFERMEIRO,2019-03-18,,40002735,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-21,2024-08-22,Atestado
2786923,UBS CIDADE PATRIARCA,SHERMAN TILLERTON,AUXILIAR DE ENFERMAGEM,2019-03-18,,40002738,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-09,2024-08-13,Atestado
2786923,UBS CIDADE PATRIARCA,SHERMAN TILLERTON,AUXILIAR DE ENFERMAGEM,2019-03-18,,40002738,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-08-14,2024-08-16,Atestado
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,REMY BRILON,ASSISTENTE SOCIAL,2019-03-18,,40002739,11:00 - 14:00 - 14:15 - 17:15 (SEG A SEX),30,Ativo,2024-08-05,2024-08-14,Férias
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,REMY BRILON,ASSISTENTE SOCIAL,2019-03-18,,40002739,11:00 - 14:00 - 14:15 - 17:15 (SEG A SEX),30,Ativo,2024-09-02,2024-09-04,Atestado
2788969,UBS VILA GUILHERMINA - DR. AMERICO RASPA NETO,LORRY TAYSPELL,AGENTE COMUNITARIO DE SAUDE,2019-03-18,,40002740,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-13,2024-08-13,Atestado
2752220,UBS ENGENHEIRO GOULART - DR. JOSE PIRES,JOSY FITZPAYN,AUXILIAR DE ENFERMAGEM,2019-04-01,,40002754,06:45 - 09:00 - 09:15 - 13:00 (SEG. A SEX.),30,Ativo,2024-08-05,2024-09-03,Férias
2786753,UBS DR. ANTONIO P. F. VILALLOBO,SHIR PERTON,FARMACEUTICO,2019-04-08,,40002762,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-22,2024-08-23,Atestado
2751933,HOSPITAL DIA PENHA,WHITTAKER KREBER,TECNICO FARMACIA,2019-04-15,,40002764,12:45 - 16:00 - 16:15 - 19:00 (SEG A DOM) CONFORME ESCALA,36,Af.Previdência,2023-08-09,,Af.Previdência
2042827,AMA JARDIM NORDESTE - 24 HS,BYRAM GRISHUNIN,AUXILIAR ADMINISTRATIVO,2019-05-13,,40002790,09:30 - 13:00 - 14:00 - 18:30 (SEG A SEX),40,Ativo,2024-07-15,2024-08-03,Férias
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,CORINNE O'KYNSILLAGHE,AUXILIAR ADMINISTRATIVO,2019-05-20,,40002795,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Af.Previdência,2023-03-16,,Af.Previdência
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,SCOTTI EMMINES,TECNICO FARMACIA,2009-11-09,,40002823,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-05,2024-08-11,Atestado
2042827,AMA JARDIM NORDESTE - 24 HS,HARP SHOOSMITH,AUXILIAR DE ENFERMAGEM,2019-06-10,,40002826,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-07-03,2024-08-01,Férias
2042827,AMA JARDIM NORDESTE - 24 HS,HARP SHOOSMITH,AUXILIAR DE ENFERMAGEM,2019-06-10,,40002826,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-30,2024-09-02,Atestado
9844597,CER PARQUE ARTHUR ALVIM,KATHE MONSON,FISIOTERAPEUTA,2019-07-01,,40002854,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Af.Previdência,2023-10-26,,Af.Previdência
2787776,UBS JARDIM SAO FRANCISCO,JERALD GAITLEY,GERENTE DE UNIDADE DE SAUDE,2019-07-02,,40002858,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Af.Previdência,2024-04-09,,Doença Ocupacional
2042827,AMA JARDIM NORDESTE - 24 HS,KATHLEEN BARDWALL,AUXILIAR ADMINISTRATIVO,2019-07-15,,40002866,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-29,2024-08-31,Atestado
2788926,UBS VILA GRANADA - DR ALFREDO FERREIRA PAULINO FILHO,ADDY HAINEY,DENTISTA CLINICO,2019-08-05,,40002883,07:00 - 11:00 (SEG A SEX),20,Ativo,2024-08-09,2024-08-09,Atestado
2787776,UBS JARDIM SAO FRANCISCO,ELSET VITTERY,TECNICO DE ENFERMAGEM,2019-08-05,,40002893,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-13,2024-08-19,Atestado
2788721,UBS VILA ARICANDUVA,CAROLINA UPSTON,AUXILIAR ADMINISTRATIVO,2019-08-12,,40002903,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-09-02,2024-09-03,Atestado
2029626,CAPS ADULTO III VILA MATILDE,TRACI WADDY,ENFERMEIRO,2019-08-13,,40002929,06:30 - 11:00 - 12:00 - 15:30 (SEG A SEX),40,Ativo,2024-08-14,2024-09-12,Férias
6592899,UBS VILA SILVIA,BRITT BECKEY,AUXILIAR DE ENFERMAGEM,2019-09-23,,40002981,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-19,2024-08-20,Atestado
6592899,UBS VILA SILVIA,BRITT BECKEY,AUXILIAR DE ENFERMAGEM,2019-09-23,,40002981,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-21,2024-08-23,Atestado
5268125,AMA MAURICE PATE,FEDERICA BIDEWEL,AUXILIAR ADMINISTRATIVO,2019-10-07,,40002996,06:45 - 09:00 - 09:15 - 13:00 (SEG A SAB),36,Ativo,2024-08-15,2024-08-15,Atestado
2787806,UBS JARDIM SAO NICOLAU,DORE DOSSETTER,MEDICO GENERALISTA,2019-10-07,,40002999,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-26,2024-08-26,Atestado
6143180,AMA 24HS ENGENHEIRO GOULART - DR. JOSE PIRES,JON CUNCLIFFE,AUXILIAR DE ENFERMAGEM,2019-10-21,,40003017,19:00 - 01:00 - 02:00 - 07:00 (12X36),36,Ativo,2024-08-22,2024-09-05,Férias
7270941,UBS JARDIM MARINGA,SHERRY ELCY,AUXILIAR DE SAUDE BUCAL,2019-10-21,,40003018,10:00 - 13:00 - 14:00 - 19:00 (SEG A SEX),40,Ativo,2024-08-05,2024-08-09,Atestado
2752204,EMAD CANGAIBA - DR. CARLOS GENTILE DE MELLO,DAVIN AMANGER,AUXILIAR DE ENFERMAGEM,2019-10-21,,40003020,07:00 - 10:00 - 10:15 - 13:15 (SEG A SEX),30,Ativo,2024-08-05,2024-08-19,Férias
2786753,UBS DR. ANTONIO P. F. VILALLOBO,GILLY BUTTERY,AGENTE COMUNITARIO DE SAUDE,2019-11-04,,40003028,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-26,2024-08-26,Atestado
2786753,UBS DR. ANTONIO P. F. VILALLOBO,GILLY BUTTERY,AGENTE COMUNITARIO DE SAUDE,2019-11-04,,40003028,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-09-03,2024-09-03,Atestado
2029626,CAPS ADULTO III VILA MATILDE,ASIA CINO,AUXILIAR ADMINISTRATIVO,2019-11-11,,40003057,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-28,2024-08-29,Atestado
6194990,AMA CHACARA CRUZEIRO DO SUL,ELANE SLOANE,FARMACEUTICO,2019-11-18,,40003067,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-07-31,2024-08-09,Férias
6592899,AMA VILA SILVIA,WYNNE FLANNIGAN,AUXILIAR DE ENFERMAGEM,2019-11-18,,40003071,12:45 - 16:00 - 16:15 - 19:00 (SEG A SAB),36,Ativo,2024-09-04,2024-09-07,Atestado
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,LEVI TENNISON,ACOMPANHANTE COMUNITARIO,2019-11-18,,40003076,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-14,Atestado
6194990,UBS CHACARA CRUZEIRO DO SUL,STUART YOULES,AUXILIAR ADMINISTRATIVO,2019-12-02,,40003106,10:00 - 12:00 - 13:00 - 19:00 (SEG A SEX),40,Ativo,2024-07-29,2024-08-02,Atestado
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,MERLINE CHAVEY,ACOMPANHANTE COMUNITARIO,2019-12-02,,40003137,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-20,2024-08-23,Atestado
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,GRISELDA SHERYN,ACOMPANHANTE COMUNITARIO,2019-12-02,,40003140,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-05,2024-09-03,Férias
2751933,HOSPITAL DIA PENHA,PINCHAS MCNICKLE,ENFERMEIRO,2019-12-02,,40003162,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-05,2024-09-03,Férias
3304566,CAPS ALCOOL E DROGAS III PENHA,ULISES POWYS,ENFERMEIRO,2019-12-09,,40003188,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-06,2024-08-08,Atestado
2787806,UBS JARDIM SAO NICOLAU,WOLF GUILLOU,AUXILIAR DE SAUDE BUCAL,2019-12-09,,40003189,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-29,2024-08-30,Atestado
2788926,UBS VILA GRANADA - DR. ALFREDO FERREIRA PAULINO FILHO P.A.I,PREN DIGGES,ACOMPANHANTE COMUNITARIO,2019-12-09,,40003195,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-08-28,2024-08-30,Atestado
3304566,CAPS ALCOOL E DROGAS III PENHA,FERDIE MACLAREN,ENFERMEIRO,2019-12-16,,40003214,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-14,2024-08-28,Férias
2788721,UBS VILA ARICANDUVA,EWELL DE BERNARDI,AUXILIAR DE SAUDE BUCAL,2019-12-16,,40003217,12:45 - 16:00 - 16:15 - 19:00 (SEG A SEX),30,Ativo,2024-02-22,2024-08-25,Af.Previdência
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,HERBY ANSCOTT,AUXILIAR ADMINISTRATIVO,2020-01-06,,40003225,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-12,2024-08-12,Atestado
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,HERBY ANSCOTT,AUXILIAR ADMINISTRATIVO,2020-01-06,,40003225,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-13,2024-08-13,Atestado
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,HERBY ANSCOTT,AUXILIAR ADMINISTRATIVO,2020-01-06,,40003225,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-15,2024-08-15,Atestado
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,HERBY ANSCOTT,AUXILIAR ADMINISTRATIVO,2020-01-06,,40003225,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-21,2024-08-21,Atestado
2752204,UBS CANGAIBA - DR. CARLOS GENTILE DE MELLO,HERBY ANSCOTT,AUXILIAR ADMINISTRATIVO,2020-01-06,,40003225,07:00 - 11:00 - 12:00 - 16:00 (SEG A SEX),40,Ativo,2024-08-28,2024-08-28,Atestado
2027070,AMA PADRE MANOEL DA NOBREGA,GRIZ BARTOSIAK,ENFERMEIRO,2020-01-06,,40003230,13:00 - 16:00 - 16:15 - 19:15 (SEG A SAB),36,Ativo,2024-08-23,2024-08-25,Atestado
4049926,UBS JOSE DE ANCHIETA,NESSA DREWET,ASSISTENTE SOCIAL,2020-01-13,,40003233,08:00 - 10:00 - 10:15 - 14:15 (SEG A SEX),30,Ativo,2024-05-03,2024-08-30,Licença Mater.
2752204,AMA CANGAIBA - DR. CARLOS GENTILE DE MELLO,MIRABELLA LEADLEY,TECNICO FARMACIA,2020-02-03,,40003252,07:00 - 10:00 - 10:15 - 13:15 (SEG A SAB),36,Ativo,2024-08-19,2024-08-19,Atestado
2788861,UBS VILA ESPERANCA - DR. CASSIO BITTENCOURT FILHO,SUELLEN SPRINGTORP,AGENTE COMUNITARIO DE SAUDE,2020-02-03,,40003257,08:00 - 12:00 - 13:00 - 17:00 (SEG A SEX),40,Ativo,2024-02-04,2024-08-06,Af.Previdência
2751933,HOSPITAL DIA PENHA,CHRISTIN BICKERTON,TECNICO DE ENFERMAGEM,2020-02-03,,40003276,07:00 - 10:00 - 10:15 - 13:15 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-21,2024-08-21,Atestado
2751933,HOSPITAL DIA PENHA,OSBOURNE BLANKET,TECNICO DE ENFERMAGEM,2020-02-03,,40003286,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-01,2024-08-02,Atestado
2751933,HOSPITAL DIA PENHA,OSBOURNE BLANKET,TECNICO DE ENFERMAGEM,2020-02-03,,40003286,06:45 - 09:00 - 09:15 - 13:00 (SEG A DOM) - CONFORME ESCALA,36,Ativo,2024-08-03,2024-08-03,Atestado
